amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type,isFraud
-0.3185400621644962,-0.4541126503013079,-0.3680933273238346,-0.3269091384436048,-0.3669437717513132,1,1
-0.3154149135369275,-0.4524895298471876,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.3154149135369275,-0.4524895298471876,-0.3680933273238346,-0.2744188285974636,-0.3209260052319918,1,1
-0.3222884166827502,-0.4560594475941474,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.3222884166827502,-0.4560594475941474,-0.3680933273238346,-0.3342940600896974,-0.37476744197963435,1,1
-0.3118029556876532,-0.45061357341655267,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.3118029556876532,-0.45061357341655267,-0.3680933273238346,-0.3342940600896974,-0.37049115114659226,1,1
8.167518766538194,5.246821559938064,1.0805100012884608,-0.3342940600896974,-0.37842044594531,4,1
8.167518766538194,3.9533243394878284,-0.3680933273238346,-0.3342940600896974,3.0674985706085676,1,1
2.1592479966223284,0.8327856570987571,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
2.1592479966223284,0.8327856570987571,-0.3680933273238346,1.1360437221345667,2.035170253265121,1,1
-0.186816107308388,-0.3856986735904158,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.186816107308388,-0.3856986735904158,-0.3680933273238346,-0.3342940600896974,-0.3195177018890922,1,1
-0.3195962291059945,-0.4546611957850614,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.3195962291059945,-0.4546611957850614,-0.3680933273238346,-0.3342940600896974,-0.37366948576572123,1,1
-0.2580965696806539,-0.4227198812971299,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.2580965696806539,-0.4227198812971299,-0.3680933273238346,-0.3342940600896974,-0.34858804872077215,1,1
-0.22919689546968827,-0.40771014642710457,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.22919689546968827,-0.40771014642710457,-0.3680933273238346,-0.3342940600896974,-0.3368018800474022,1,1
-0.27963549808710964,-0.43390663732784973,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.27963549808710964,-0.43390663732784973,-0.3680933273238346,4.956018381942181,4.152139981462205,1,1
-0.32264527979761437,-0.45624479296170767,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.32264527979761437,-0.45624479296170767,-0.3680933273238346,-0.3342940600896974,-0.37491298164331327,1,1
-0.30291676667078404,-0.44599831927304656,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.30291676667078404,-0.44599831927304656,-0.3680933273238346,-0.3216880702135804,-0.37842044594531,1,1
-0.30916930759970873,-0.44924572548676545,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.30916930759970873,-0.44924572548676545,-0.3680933273238346,-0.29438363113928656,-0.36870118658610906,1,1
-0.3084956615426334,-0.4488958513449628,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.3084956615426334,-0.4488958513449628,-0.3680933273238346,-0.29282872160808626,-0.3337968897878804,1,1
-0.3053064832244863,-0.4472394755443505,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.3053064832244863,-0.4472394755443505,-0.3680933273238346,-0.3342940600896974,-0.3678416915134544,1,1
-0.14731362116424382,-0.3651821155350493,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.14731362116424382,-0.3651821155350493,-0.3680933273238346,-0.3301884320728226,-0.36156484552965046,1,1
-0.316524945646847,-0.45306605149049334,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.316524945646847,-0.45306605149049334,-0.3680933273238346,-0.33175495463127475,-0.37842044594531,1,1
-0.31658860989055854,-0.4530991170334415,-0.3680933273238346,-0.3342940600896974,-0.34316447970634495,4,1
-0.31658860989055854,-0.4530991170334415,-0.3680933273238346,-0.3342940600896974,-0.3724428869079062,1,1
-0.3222666343497329,-0.4560481344201284,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.3222666343497329,-0.4560481344201284,-0.3680933273238346,-0.3195439703291612,-0.36996995347317674,1,1
-0.32255644221391166,-0.45619865304441526,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.32255644221391166,-0.45619865304441526,-0.3680933273238346,-0.3342940600896974,-0.3748767509668561,1,1
-0.2587046392720399,-0.4230356967379063,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.2587046392720399,-0.4230356967379063,-0.3680933273238346,-0.3297521303136757,-0.37474207738666454,1,1
-0.3195988722217059,-0.4546625685502272,-0.3680933273238346,-0.3342940600896974,0.1965101281610149,4,1
-0.3195988722217059,-0.4546625685502272,-0.3680933273238346,-0.33291853442062697,-0.3286217745522536,1,1
-0.1082086477248279,-0.34487201518096633,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.1082086477248279,-0.34487201518096633,-0.3680933273238346,-0.32635451067149257,-0.2265261649329395,1,1
-0.3127786138345073,-0.45112030473819864,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.3127786138345073,-0.45112030473819864,-0.3680933273238346,-0.32317914062438363,-0.37842044594531,1,1
4.309082226858456,1.9493533240832308,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
4.309082226858456,1.9493533240832308,-0.3680933273238346,-0.3342940600896974,2.8386111005208527,1,1
-0.33110619914540307,-0.4606391731626716,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.33110619914540307,-0.4606391731626716,-0.3680933273238346,-0.3326399356197908,-0.37842044594531,1,1
-0.31291289431116487,-0.4511900465054635,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.31291289431116487,-0.4511900465054635,-0.3680933273238346,-0.32177126031321124,-0.3537628242829758,1,1
0.04392861669400711,-0.265855899424506,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
0.04392861669400711,-0.265855899424506,-0.3680933273238346,-0.2940414615863302,-0.37842044594531,1,1
-0.17679914069783223,-0.46071156335147817,-0.3680933273238346,-0.3296598278911907,-0.314479429984299,1,1
-0.33105690631219964,-0.4606135717544351,-0.3680933273238346,-0.3342940600896974,-0.2858437750168873,4,1
-0.33105690631219964,-0.4606135717544351,-0.3680933273238346,-0.3242473276898813,-0.318926524558385,1,1
-0.3295490810383285,-0.45983044674666107,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.3295490810383285,-0.45983044674666107,-0.3680933273238346,-0.3332532221913202,-0.3768413388613666,1,1
0.5849329118552248,-0.46071156335147817,-0.3680933273238346,-0.3342940600896974,-0.04195323483891868,4,1
-0.2550701002058998,-0.42114801221387754,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.2550701002058998,-0.42114801221387754,-0.3680933273238346,-0.3256839112081163,-0.37842044594531,1,1
-0.3059975687459984,-0.4475984072878258,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.3059975687459984,-0.4475984072878258,-0.3680933273238346,-0.32984768568497064,-0.37842044594531,1,1
-0.29462270356338893,-0.441690599838963,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.29462270356338893,-0.441690599838963,-0.3680933273238346,-0.06566483984002547,0.023178527103482078,1,1
0.14147100028611534,-0.2151949367568949,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
0.14147100028611534,-0.2151949367568949,-0.3680933273238346,-0.3342940600896974,-0.17660389400649923,1,1
-0.3216351761588683,-0.45572017155254746,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.3216351761588683,-0.45572017155254746,-0.3680933273238346,-0.3342940600896974,-0.2735547475688996,1,1
-0.033189034996094144,-0.3059087905822955,-0.3680933273238346,-0.3342940600896974,0.032179931741451076,4,1
-0.033189034996094144,-0.3059087905822955,-0.3680933273238346,0.029532276070149615,0.24340154512299478,1,1
1.8273539369507503,0.660408563701748,-0.3680933273238346,-0.3342940600896974,-0.28785564683833054,4,1
1.8273539369507503,0.660408563701748,-0.3680933273238346,-0.3339004532836823,0.26032649090781895,1,1
-0.02396451866939823,-0.3011178180835332,-0.3680933273238346,-0.3342940600896974,-0.3294443492034387,4,1
-0.02396451866939823,-0.3011178180835332,-0.3680933273238346,-0.12908694439821922,-0.3127590638150202,1,1
0.6498126743397323,0.04882443229310243,-0.3680933273238346,-0.3342940600896974,-0.3746518386359173,4,1
0.6498126743397323,0.04882443229310243,-0.3680933273238346,-0.2683315773568591,0.3028630935530549,1,1
-0.31261458768264067,-0.45103511384527384,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.31261458768264067,-0.45103511384527384,-0.3680933273238346,0.4504235683848167,0.3310529375506714,1,1
0.5139167610541014,0.17374909923605886,-0.14914438736862393,-0.2550795681118117,-0.14767000577351028,4,1
-0.33034895924222624,-0.4602458825637286,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.33034895924222624,-0.4602458825637286,-0.3680933273238346,-0.30372488026592476,-0.37842044594531,1,1
-0.12381792875613447,-0.35297906746402385,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.12381792875613447,-0.35297906746402385,-0.3680933273238346,-0.3342940600896974,-0.2610812462576117,1,1
-0.28039322241985415,-0.4343001795268392,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.28039322241985415,-0.4343001795268392,-0.3680933273238346,-0.23041083081085473,-0.26913025860773376,1,1
-0.09500467847979739,-0.46071156335147817,-0.3680933273238346,-0.3342940600896974,-0.28207420067805494,1,1
-0.2515180246502033,-0.41930315708021404,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.2515180246502033,-0.41930315708021404,-0.3680933273238346,1.3312352686758289,1.073807803803115,1,1
0.09658721554115274,-0.2385064005494366,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
0.09658721554115274,-0.2385064005494366,-0.3680933273238346,-0.32223009280905374,-0.19365374256151469,1,1
1.9317498005998834,0.7146290446477319,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
1.9317498005998834,0.7146290446477319,-0.3680933273238346,-0.32853405549938325,0.6372742579627092,1,1
-0.3234121063069728,-0.4566430625931491,-0.3680933273238346,-0.3342940600896974,-0.34487055532946165,4,1
-0.3234121063069728,-0.4566430625931491,-0.3680933273238346,-0.3342940600896974,-0.37522571688442824,1,1
-0.32946083836812995,-0.4597846158118819,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.32946083836812995,-0.4597846158118819,-0.3680933273238346,-0.2885443928483318,-0.33869512612487285,1,1
1.3123481353097244,-0.46071156335147817,-0.3680933273238346,0.18770779432082865,0.7368465134402793,4,1
-0.06487876855401731,-0.3223676092988639,-0.3680933273238346,-0.3342940600896974,-0.34445973072225683,4,1
-0.06487876855401731,-0.3223676092988639,-0.3680933273238346,-0.054473516739535786,-0.02144372235108471,1,1
-0.32065526862984145,-0.4552112332129501,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.32065526862984145,-0.4552112332129501,-0.3680933273238346,-0.32292333279614793,-0.36440887911134606,1,1
-0.3146967849472683,-0.4521165526414695,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.3146967849472683,-0.4521165526414695,-0.3680933273238346,-0.3342940600896974,-0.37167134298947524,1,1
3.0377750830810957,1.2890696465867242,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
3.0377750830810957,1.2890696465867242,-0.3680933273238346,0.44354924584869243,1.6357265184847536,1,1
0.5540257105231704,-0.0009248112587771936,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
0.5540257105231704,-0.0009248112587771936,-0.3680933273238346,-0.3128529270613667,0.0008968135887765837,1,1
1.4249965710987182,0.4514346721500829,-0.3680933273238346,-0.3342940600896974,-0.35027267639345194,4,1
1.4249965710987182,0.4514346721500829,-0.3680933273238346,-0.2552025783710634,0.695559908992451,1,1
-0.2040457117572061,-0.46071156335147817,-0.3680933273238346,-0.3163336717442044,-0.31123485904764436,1,1
-0.32953987687654235,-0.4598256663457783,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.32953987687654235,-0.4598256663457783,-0.3680933273238346,-0.28146706597553073,-0.2914533880176833,1,1
-0.14253161293124264,-0.46071156335147817,-0.3680933273238346,-0.3330827432765579,-0.30042459638154007,1,1
-0.323871201058148,-0.4568815043985845,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.323871201058148,-0.4568815043985845,-0.3680933273238346,-0.24275298214136123,-0.29738247080511776,1,1
-0.33089882929537484,-0.46053147068664235,-0.3680933273238346,-0.3342940600896974,-0.30008302702606116,4,1
-0.33089882929537484,-0.46053147068664235,-0.3680933273238346,0.030970555187951818,-0.005523447366783518,1,1
-0.29013278936217546,-0.4393586558434212,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.29013278936217546,-0.4393586558434212,-0.3680933273238346,-0.1818920827625684,-0.15017365539065286,1,1
3.087524767361913,1.314908331323149,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
3.087524767361913,1.314908331323149,-0.3680933273238346,-0.3017090441530855,1.0278244794756957,1,1
0.055328697710429406,-0.46071156335147817,-0.3680933273238346,-0.3342940600896974,-0.22076366423114618,1,1
0.6558823473562367,0.05197686169629995,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
0.6558823473562367,0.05197686169629995,-0.3680933273238346,-0.20456807988723738,0.16406012781795873,1,1
1.9520018886029777,0.7251474494322234,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
1.9520018886029777,0.7251474494322234,-0.3680933273238346,-0.15611404518934086,0.7046398440462327,1,1
4.92822732295179,2.270921092307799,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
4.92822732295179,2.270921092307799,-0.3680933273238346,-0.17912547013055735,1.8484097362081977,1,1
-0.22654509402110196,-0.42563478701435975,-0.3680933273238346,-0.11637366820416097,-0.28694818155978596,4,1
1.4483544305466736,0.46356613338683617,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
1.4483544305466736,0.46356613338683617,-0.3680933273238346,-0.3342940600896974,0.34735472124612127,1,1
-0.20968605269527285,-0.397576725025987,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.20968605269527285,-0.397576725025987,-0.3680933273238346,-0.0030403420653100947,-0.024770594771760707,1,1
2.156347121887071,0.8312790186380768,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
2.156347121887071,0.8312790186380768,-0.3680933273238346,-0.3342940600896974,0.6594621210970042,1,1
1.225999516730789,0.34808080718349127,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
1.225999516730789,0.34808080718349127,-0.3680933273238346,-0.3164181223614991,0.46734547406438215,1,1
0.9961693362608401,0.22871302300705015,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
0.9961693362608401,0.22871302300705015,-0.3680933273238346,1.0774568332171082,1.8548205521629595,1,1
-0.2755888284415672,-0.4318049029607846,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.2755888284415672,-0.4318049029607846,-0.3680933273238346,-0.3342940600896974,-0.35572192541188485,1,1
0.26091694327015513,-0.15315783826218857,-0.3680933273238346,-0.3342940600896974,-0.3542061466250378,4,1
0.26091694327015513,-0.15315783826218857,-0.3680933273238346,-0.18542506167092337,0.08848279115404283,1,1
-0.3311444435849574,-0.4606590363242344,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.3311444435849574,-0.4606590363242344,-0.3680933273238346,1.6353908943675015,1.300598847649394,1,1
-0.22205887678237876,-0.4040028462267048,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.22205887678237876,-0.4040028462267048,-0.3680933273238346,-0.3342940600896974,-0.33389077829489955,1,1
-0.12042828158460761,-0.35121857338453544,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.12042828158460761,-0.35121857338453544,-0.3680933273238346,-0.3342940600896974,-0.30860457016658577,1,1
-0.19144021699861566,-0.3881003152128634,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.19144021699861566,-0.3881003152128634,-0.3680933273238346,-0.05550162340950776,-0.08375825025167,1,1
-0.15099550684655225,-0.3670943906530928,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.15099550684655225,-0.3670943906530928,-0.3680933273238346,-0.2294846674904035,-0.2155684493406093,1,1
-0.25014329852474576,-0.46071156335147817,-0.3680933273238346,-0.3342940600896974,-0.34534446214383374,1,1
-0.29749419807030436,-0.46071156335147817,-0.3680933273238346,0.18409037699373698,0.07722018400382949,1,1
-0.3311010998867958,-0.4606365247411299,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.3311010998867958,-0.4606365247411299,-0.3680933273238346,-0.16618924495743087,-0.2585766781358043,1,1
0.3038521228272358,-0.13085842903548575,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
0.3038521228272358,-0.13085842903548575,-0.3680933273238346,1.8374224732982443,1.7317834417147075,1,1
-0.28077509739818685,-0.4344985154020614,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.28077509739818685,-0.4344985154020614,-0.3680933273238346,-0.30405342809573904,-0.3320596439291013,1,1
1.536973799976004,0.5095927158933742,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
1.536973799976004,0.5095927158933742,-0.3680933273238346,-0.3342940600896974,0.38349640326637946,1,1
0.3730647763429108,-0.09491118716218379,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
0.3730647763429108,-0.09491118716218379,-0.3680933273238346,3.3832663492612713,3.1515269577795255,1,1
1.9650400639531576,0.7319191366757025,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
1.9650400639531576,0.7319191366757025,-0.3680933273238346,-0.31094683324282024,0.5779762796162007,1,1
-0.30483651855371335,-0.4469953881869953,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.30483651855371335,-0.4469953881869953,-0.3680933273238346,-0.3342940600896974,-0.36765002558532595,1,1
-0.22787781075440014,-0.40702504832866077,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.22787781075440014,-0.40702504832866077,-0.3680933273238346,-0.06846945098032384,-0.10967251107344116,1,1
1.0622766432698714,0.26304742912988555,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
1.0622766432698714,0.26304742912988555,-0.3680933273238346,-0.15174063849260935,0.383528904467292,1,1
-0.07150039382093484,-0.3258067082637713,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.07150039382093484,-0.3258067082637713,-0.3680933273238346,2.7966070219891477,2.3963211992947695,1,1
-0.16522072161038565,-0.3744825951191934,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.16522072161038565,-0.3744825951191934,-0.3680933273238346,-0.2706955562499071,-0.28627848421143215,1,1
-0.29549737939229076,-0.3102677878714623,-0.2204025578351127,-0.17208115255580628,-0.1432764444241331,1,1
-0.07996755976051745,-0.3302043327811239,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.07996755976051745,-0.3302043327811239,-0.3680933273238346,3.8068466185184118,3.254005798739492,1,1
-0.06970530181342417,-0.3248743844284454,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.06970530181342417,-0.3248743844284454,-0.3680933273238346,-0.32399603739430555,-0.08787960147895421,1,1
-0.06417056652111357,-0.4271841047881845,-0.3680933273238346,2.9032867015729615,2.4902452957701198,1,1
0.6054320504390759,0.02577429708215241,-0.3680933273238346,-0.3342940600896974,-0.11965309020886039,4,1
0.6054320504390759,0.02577429708215241,-0.3680933273238346,-0.20977583135807068,0.10972577294241033,1,1
0.6410890156922051,0.044293592172202245,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
0.6410890156922051,0.044293592172202245,-0.3680933273238346,0.683422390485217,0.9661353076775142,1,1
1.3467099143729047,0.41077463035385803,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
1.3467099143729047,0.41077463035385803,-0.3680933273238346,-0.3279785778943944,0.31128436371262624,1,1
-0.32148814753569255,-0.45564380873142835,-0.3680933273238346,-0.3342940600896974,-0.2870925635609817,4,1
-0.32148814753569255,-0.45564380873142835,-0.3680933273238346,-0.024687496540338853,0.2333662231095536,1,1
0.10115642321370898,-0.46071156335147817,-0.3680933273238346,0.10567037710084393,0.17295611931490684,1,1
-0.32348535715686594,-0.4566811071685956,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.32348535715686594,-0.4566811071685956,-0.3680933273238346,-0.2801796220278642,-0.32912793301155385,1,1
-0.20915223680797276,-0.3972994750168938,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.20915223680797276,-0.3972994750168938,-0.3680933273238346,-0.3342940600896974,-0.32862705682059,1,1
2.6241474463392533,1.0742422711260524,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
2.6241474463392533,1.0742422711260524,-0.3680933273238346,-0.3342940600896974,0.8268789784380395,1,1
-0.22747433191710137,-0.46071156335147817,-0.3680933273238346,-0.3342940600896974,-0.1566136312689804,1,1
-0.19361713299187297,-0.3892309484391962,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.19361713299187297,-0.3892309484391962,-0.3680933273238346,-0.07855738197681912,-0.08312211818321774,1,1
8.167518766538194,4.774780093484095,0.5518650001726221,-0.3342940600896974,-0.37842044594531,4,1
8.167518766538194,3.9533243394878284,-0.3680933273238346,-0.1292254752894809,3.206318831959804,1,1
1.2503815367737179,0.360744190644788,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
1.2503815367737179,0.360744190644788,-0.3680933273238346,-0.3342940600896974,0.24198357148569982,1,1
-0.3171250348985127,-0.4533777221515569,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.3171250348985127,-0.4533777221515569,-0.3680933273238346,0.033455580372407576,-0.059188392576571144,1,1
0.04952036169754675,-0.2629516933303047,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
0.04952036169754675,-0.2629516933303047,-0.3680933273238346,-0.3051476672150191,-0.1982878204229663,1,1
0.3361819323230698,-0.11406717161893089,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
0.3361819323230698,-0.11406717161893089,-0.3680933273238346,-0.007438068620582682,0.2180127833493147,1,1
-0.19671070021113413,-0.39083766633590156,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.19671070021113413,-0.39083766633590156,-0.3680933273238346,-0.3195937648430709,-0.28436219233201343,1,1
-0.31145000200438794,-0.46071156335147817,-0.3680933273238346,-0.17475130712322753,-0.23435145727515935,1,1
-0.03658955208721879,-0.30767493021370357,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.03658955208721879,-0.30767493021370357,-0.3680933273238346,-0.12529421752738237,-0.08009729168899167,1,1
0.06098077544205716,-0.256999454196044,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
0.06098077544205716,-0.256999454196044,-0.3680933273238346,-0.21125785450499596,-0.11358135151578899,1,1
-0.29971491669499795,-0.44433536214490316,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.29971491669499795,-0.44433536214490316,-0.3680933273238346,-0.15814183588905703,-0.21540746146828513,1,1
-0.1310893100535523,-0.35675563271581107,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.1310893100535523,-0.35675563271581107,-0.3680933273238346,3.118156966006762,2.835530349223734,1,1
1.4263994791267454,0.4521633058846365,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
1.4263994791267454,0.4521633058846365,-0.3680933273238346,0.9076352174237375,1.3970330614011492,1,1
-0.26767121810085237,-0.42769270324701736,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.26767121810085237,-0.42769270324701736,-0.3680933273238346,-0.3342940600896974,-0.3524928824031483,1,1
0.08499612479606715,-0.24452650989973937,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
0.08499612479606715,-0.24452650989973937,-0.3680933273238346,-0.3342940600896974,-0.20866438251662928,1,1
-0.008396218679765248,-0.2930320502815992,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.008396218679765248,-0.2930320502815992,-0.3680933273238346,0.19488515750191043,0.2043247311885696,1,1
-0.2551209058191567,-0.4587227753350949,-0.3680933273238346,0.4502472585593123,0.3213759432702725,1,1
0.7387120610567156,0.09499644845456715,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
0.7387120610567156,0.09499644845456715,-0.3680933273238346,1.5914559944068403,1.6994684407610448,1,1
-0.26514801995434095,-0.4263822201278234,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.26514801995434095,-0.4263822201278234,-0.3680933273238346,0.41933432337003845,0.29093610251732216,1,1
-0.12757547893741017,-0.35493064074371034,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
-0.12757547893741017,-0.35493064074371034,-0.3680933273238346,0.5639143372460735,0.4702837496907415,1,1
-0.20705560014272226,-0.3962105367736992,-0.3680933273238346,-0.3342940600896974,-0.37842044594531,4,1
