Unnamed: 0,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type
742060,-0.1484742045787067,-0.2574848122902325,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
4218,-0.294237154110309,-0.2861680449297861,-0.290671548201528,-0.323813895241792,-0.333411405469162,3
1953,-0.2954703410070332,-0.2879886711750512,-0.2922152128671955,-0.323813895241792,-0.333411405469162,3
1465,-0.2922512242483707,-0.2887164494136342,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
5592,-0.2858687157355105,-0.2887164494136342,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
1745,-0.2749808613118993,-0.278006475934049,-0.2865866259006225,-0.323813895241792,-0.333411405469162,3
159,-0.0416417367769603,-0.2887164494136342,-0.2924417070759528,-0.2686732411726802,0.6087619304602139,1
3452,-0.2872849919782561,-0.2698805860760312,-0.2760192593206952,-0.323813895241792,-0.333411405469162,3
1031276,1.170351143969799,0.0182480927102452,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
3650,-0.1768636517270036,2.5247028018208053,2.511512767693703,-0.2810482851266114,-0.3137314576988936,0
5871,-0.2761629766146356,-0.2887164494136342,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
284,-0.2131971660868259,-0.2887164494136342,-0.2924417070759528,-0.233197730764958,0.0376612048329677,1
4748,-0.2900925551526814,-0.2811814171556504,-0.2866019060861139,-0.323813895241792,-0.333411405469162,3
5267,-0.2951588440281381,-0.2734244506203442,-0.2778936640801134,-0.323813895241792,-0.333411405469162,3
1080,-0.2919967936484905,-0.2684080954249123,-0.273591744677682,-0.323813895241792,-0.333411405469162,3
1059521,0.1224316874534972,-0.2008452665960302,-0.2924417070759528,-0.1690772576265326,-0.1211785161063694,1
1492,-0.2785135947524499,-0.2781861699901026,-0.2860345590914622,-0.323813895241792,-0.333411405469162,3
3775,-0.2041963275722057,1.9890408520747744,1.9767655631599093,-0.3028420128371162,-0.3294020385172453,0
1030277,12.095991095051152,2.30252208396811,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
1118,-0.2888613057969743,-0.2867579053836131,-0.2923643793512108,-0.25196330448929,-0.3246767984296473,2
1030553,5.972554851380503,1.0222669949141994,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
1059545,0.7611163160848244,-0.0673125223054467,-0.2924417070759528,-0.2692740508069451,-0.1089067574790892,1
652,-0.0097920566545457,2.367175451366065,2.390417082219257,-0.2085524828526706,0.0376612048329677,0
461,-0.0555275798805957,0.4493125214236206,0.4865938994497097,-0.0138004514755516,-0.3181766204954991,0
4394,-0.2713507540151071,-0.2887164494136342,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
3804,-0.2748666623131507,-0.2887164494136342,-0.2924417070759528,-0.2830312193359274,-0.2919024942721619,1
3141,-0.2882128754032679,-0.2886922132211029,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
2341,-0.2798784019568965,-0.2673425512202733,-0.2750418712159151,-0.323813895241792,-0.333411405469162,3
4892,-0.2908075905888714,-0.2860757431216872,-0.291288634457099,-0.323813895241792,-0.333411405469162,3
3379,-0.2939686804781001,-0.2816928735266386,-0.2863066236833156,-0.323813895241792,-0.333411405469162,3
1921604,0.1180393978891002,-0.2017635828556679,-0.2924417070759528,-0.2888125492128557,-0.2326754582784427,1
1998,0.1776319163858649,0.3557422533292909,0.2459305915088722,-0.3152594140673695,-0.2953302185540467,1
1511364,4.966486164911244,0.8119235693381776,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
1059293,-0.24597212968605,-0.2778691536671666,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
5086,-0.2119453489880147,1.159333348377342,1.1556177859393126,-0.1746401024471607,-0.2095203763458982,0
2100,-0.2645095616467744,-0.2887164494136342,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
4314,-0.2131535134533136,0.0773579504136466,0.0866419934807303,-0.3068120910947827,-0.3316028759845274,0
2389,-0.143159893892888,-0.2855757850928985,-0.2573928226439376,-0.3228477798407528,-0.333411405469162,0
633,0.2634774366963047,1.598664846232543,1.687751210095359,-0.2163243222956678,-0.333411405469162,0
5854,-0.2655922330708151,-0.2856024449046829,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
3310,-0.2598515143196285,-0.2887164494136342,-0.2924417070759528,-0.3075602686303396,-0.3235023376507586,1
2398,-0.2945516484817176,-0.2682669888496817,-0.2729247515852988,-0.323813895241792,-0.333411405469162,3
1846399,-0.0274361662851524,-0.2321788307582789,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
3838,-0.2827783709336735,-0.2760164213914239,-0.2830106418459335,-0.323813895241792,-0.333411405469162,3
1805181,1.6118665809715955,0.1105577637224439,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
2553,-0.2937045787333145,-0.2882054119825455,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
5487,-0.0946120547208581,-0.2887164494136342,-0.2924417070759528,1.5569750008683472,1.500959860702452,1
1006,-0.2759076517650553,-0.2887164494136342,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
1030577,3.761746940926934,0.5600431771673583,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
1070140,0.0699422605659597,-0.2118194734335314,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
5548,-0.2793191978110523,-0.2525640134773251,-0.2605597847235198,-0.323813895241792,-0.333411405469162,3
2846,-0.2813421562346497,-0.2746411074854158,-0.281948768131847,-0.323813895241792,-0.333411405469162,3
1890664,1.0236601288512088,-0.0124212751333697,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
5850,0.2428992772392366,-0.2864396322409787,-0.2924417070759528,-0.3234838156193906,-0.333411405469162,4
3952,-0.2507494765472715,1.7388605734130147,1.7200349178802623,-0.2989268537094942,-0.333411405469162,0
3230,-0.2561842791000994,-0.2887164494136342,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
1342978,2.594240515297232,0.3159472180626095,-0.2924417070759528,-0.1671997135454956,0.2868104906520415,1
1806,-0.2937917680790817,-0.276456052074689,-0.281170463607643,-0.323813895241792,-0.333411405469162,3
5579,-0.2121513245022889,-0.2886565513949497,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
2223,0.5514621731875253,-0.2887164494136342,-0.2924417070759528,-0.0996385545562764,0.0118864977027278,1
392,0.0879208692649715,-0.1475957998799033,-0.0733809323694591,0.0211729319258362,0.0795469591213826,0
4165,0.4400173807145995,-0.2887164494136342,-0.2924417070759528,-0.1628294387516995,0.0699563831442814,4
1232,-0.2921479715283595,-0.285747169597227,-0.290687276396039,-0.323813895241792,-0.333411405469162,3
1307,-0.1611266786236419,2.044575327796632,2.04051450728998,-0.2231786315868592,-0.333411405469162,0
627,-0.0607972774424834,1.270228554019114,1.296369306280559,1.0139234432283548,-0.3273716088007701,0
2577,-0.2901457298894827,-0.2315585054104401,-0.2375756600711864,-0.323813895241792,-0.333411405469162,3
403,0.0808934079961278,0.6702285739761529,0.7329776772451235,-0.1049987181328284,-0.3287852147166122,0
3279,-0.2934878556624585,-0.1789620240427445,-0.1849330407914862,-0.323813895241792,-0.333411405469162,3
307,-0.2868000602380655,-0.2852170894434351,-0.2912681081201877,-0.323813895241792,-0.333411405469162,3
2929,-0.0444975397546563,2.1173648577359256,2.136498309122241,1.2088202389375515,1.042889711622003,0
3213,-0.2726080194130176,-0.2783357419211529,-0.2874018860390657,-0.323813895241792,-0.333411405469162,3
2318,-0.2841977108096513,-0.2604209716183891,-0.2673130487449056,-0.323813895241792,-0.333411405469162,3
4179,-0.2880570937934611,-0.2886309302771309,-0.2924417070759528,-0.3124952855345981,-0.3213295585368236,2
2631,-0.2881772047763387,-0.2887164494136342,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
556521,0.3312302486700618,-0.1571907873220857,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
3303,-0.1190644185225075,-0.2887164494136342,-0.2924417070759528,-0.1857783833610004,-0.2598944425422829,1
1033612,5.012371392161175,0.821517005664038,-0.2924417070759528,0.6910814784725767,1.5624140614941284,1
264,-0.2907260813847182,-0.2850090044189878,-0.2902517911095327,-0.323813895241792,-0.333411405469162,3
464598,-0.0599508204207266,-0.2389768196275063,-0.2924417070759528,-0.323813895241792,-0.2943109483125044,1
572194,1.3364302874768563,0.0529710260763594,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
72510,0.1063264656356384,-0.2042124596837296,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
2743,-0.2490211237193435,-0.0970846212914808,-0.0930716606410423,0.7218204727999433,0.6305119391122586,0
1059552,0.2102670955088075,-0.1824811122736641,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
842,0.8300486434131155,-0.2887164494136342,-0.2924417070759528,-0.075429744275202,0.0510291580630911,1
3735,0.4300381833474463,-0.2309222257232892,-0.0850348336790455,0.955798110366117,0.6226264422412513,0
5336,-0.2910443680372628,-0.2830863818886113,-0.2882869808659009,-0.323813895241792,-0.333411405469162,3
3592,-0.296825029941724,-0.2866542956605417,-0.2906174143483176,-0.3206779064199763,-0.3303408924130704,2
1175929,5.88824195913491,1.0046393092365953,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
3051,-0.2947693320429923,-0.2887164494136342,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
1214,0.8612402219969182,-0.2887164494136342,-0.2924417070759528,0.0493025909422842,-0.0571193711489073,4
576319,0.2485285128611344,-0.1744816210843235,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
2444,-0.2926394279793254,-0.2887164494136342,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
2115,-0.2915945468852071,0.3165856790070882,0.3041555399688971,-0.323813895241792,-0.333411405469162,3
1704,0.0496757968099423,0.335108653099112,0.3955145104931117,-0.0974655303754678,-0.2612603228566174,0
2958,-0.2807573169307338,-0.2867051501170988,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
5403,-0.1361246162192575,-0.27841641381915,-0.2924417070759528,-0.3118515979101683,-0.333411405469162,4
1059536,1.14652402631037,0.0132664472048313,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
3329,-0.2932149273419284,-0.281776588797955,-0.2865449747414684,-0.323813895241792,-0.333411405469162,3
964,-0.2910872257821528,-0.2887164494136342,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
4959,-0.2640544713502823,3.182142419670438,3.1428956853217875,-0.317751256330521,-0.333411405469162,0
1070085,-0.2907515840613529,-0.2872314009524708,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
4003,-0.1048367898714284,-0.050762287727641,-0.0175404110284978,-0.2865601411770482,-0.3306687497402459,0
5801,-0.0287871126192462,2.158549804021145,2.1804233637044343,1.982714227863609,1.6992766832032968,0
3514,-0.2958396330128471,-0.2848192696545998,-0.2890083574653757,-0.323813895241792,-0.333411405469162,3
616792,-0.2466547899710575,-0.2780118806049835,-0.2924417070759528,-0.2238114136394508,-0.232477590955716,1
694,0.1068130037132534,-0.2887164494136342,-0.2924417070759528,-0.0710227959290632,0.0795469591213826,1
117,0.3973441162257292,-0.2754912334862102,-0.2924417070759528,-0.1767307685261054,0.0795469591213826,1
5261,-0.2900260329110961,-0.281430703707401,-0.2868618778543556,-0.323813895241792,-0.333411405469162,3
1030428,0.4246950579490663,-0.1376496680933877,-0.2924417070759528,-0.2661681368869102,-0.1613254907812555,1
576000,0.3135255453421784,-0.1608923913943321,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
1004,-0.2798172617736918,-0.2869898907562095,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
2072,-0.2936336018034078,-0.2810349613064969,-0.2857259663748921,-0.323813895241792,-0.333411405469162,3
1291695,-0.0851920946199084,-0.2442541293702361,-0.2924417070759528,-0.2945627480508868,-0.2713972814428704,1
2174,-0.2830807763739501,2.37189427959967,2.3386400608242504,-0.3196513823293972,-0.3319885211629269,0
318374,3.3424450639218533,0.4723777977097904,-0.2924417070759528,-0.323813895241792,0.2648868353860137,1
2941,0.498867042673391,2.6213647771269573,2.7465392295703936,-0.0401335594776678,-0.201904407325824,0
1059527,-0.0549469468623065,-0.2379306366783866,-0.2924417070759528,-0.3050232595896237,-0.2761040790625005,1
5522,-0.2972163304262701,-0.2815929096193866,-0.2855371972615144,-0.323813895241792,-0.333411405469162,3
4590,-0.253088088554852,-0.2796628915879748,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
1262330,2.228801649279341,0.2395432270124728,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
5638,-0.2916872176504329,-0.242612286592648,-0.248175744989206,-0.323813895241792,-0.333411405469162,3
2613,-0.294088145613972,-0.2419897626759152,-0.2470650177724908,-0.323813895241792,-0.333411405469162,3
919659,0.2830593191864771,-0.1672621059676519,-0.2924417070759528,2.2606356332717046,2.153109672546395,1
2695,-0.0962790686434257,1.9650339304624989,1.97533908534206,-0.1708434777949914,-0.296473175264646,0
1117,-0.2960891617995559,-0.2713217878025922,-0.275624624932957,-0.323813895241792,-0.333411405469162,3
651,-0.1478920480238912,2.335822100083772,2.330928019881936,-0.2689851222875576,-0.3310988544396394,0
1268133,-0.1974223198526437,-0.2677186207574684,-0.2924417070759528,-0.3110858896752363,-0.3051294344761024,1
1994,-0.2861435650368779,-0.233340558024135,-0.2401623957517837,-0.323813895241792,-0.333411405469162,3
2491,0.1895196744557113,0.543790455702127,0.6305207230461013,1.0352782297625605,0.7455808356817055,0
2725,-0.2926098183781418,-0.2430320678342299,-0.248399855516386,-0.1390205720045486,-0.094660517094535,2
4875,-0.2944253771120166,-0.2843802483384612,-0.2888667763554472,-0.323813895241792,-0.333411405469162,3
5448,-0.2922780351791963,-0.285119798441988,-0.2900407275625788,-0.323813895241792,-0.333411405469162,3
1030345,2.6650194848165687,0.3307453040259908,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
4944,-0.224098285214323,2.5867639422365025,2.563059320937351,-0.2963423714524976,-0.3201178236140713,0
4708,-0.2927151411206071,-0.2851436884031975,-0.2899740562966531,-0.323813895241792,-0.333411405469162,3
5021,-0.2935592631570357,-0.2736857133135185,-0.2784820640787681,-0.323813895241792,-0.333411405469162,3
480,0.1547446551613222,1.7583695242895974,1.823045368413408,0.0403871932951751,0.0510291580630911,0
2218,-0.288125354853908,-0.2466399955600296,-0.2528897095726473,-0.323813895241792,-0.333411405469162,3
5020,-0.2942629383099974,-0.2729347998980077,-0.2775950267395428,-0.323813895241792,-0.333411405469162,3
4433,-0.2935506021830876,-0.2832394161328804,-0.2879205676264785,-0.323813895241792,-0.333411405469162,3
5661,-0.2695188835042938,-0.2679913887174686,-0.2778221536327933,-0.323813895241792,-0.333411405469162,3
4304,-0.2923131427600181,-0.2842213281617202,-0.2891460090916135,-0.323813895241792,-0.333411405469162,3
1059518,3.382718245016345,0.4807978976335722,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
4860,-0.1489975393754661,-0.2887164494136342,-0.2924417070759528,3.484923514082773,3.5134823626495795,1
6014,0.1296068986450257,-0.2887164494136342,-0.2924417070759528,4.636425969815391,4.3817546663575255,4
4461,-0.2007384130232366,-0.0833185816523471,-0.0695031133525713,0.1724310422091703,0.1097362285955474,0
5249,-0.2954019474651492,-0.2886527428504091,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
1175930,5.88824195913491,1.0046393092365953,-0.2924417070759528,-0.3185595365994615,0.6881602007768194,1
421586,-0.2788418009525946,-0.2847413676071778,-0.2924417070759528,-0.0998135055818074,0.1469965133908594,1
2620,-0.291663934037869,-0.280033660323632,-0.2851436914461155,-0.323813895241792,-0.333411405469162,3
3447,-0.2912234663799927,-0.2882999331334176,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
722089,-0.1437069759872409,-0.2564881057970089,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
936783,0.4227892462361921,-0.1380481249478552,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
3338,0.0627330347654652,-0.2887164494136342,-0.2924417070759528,-0.0013280928707344,0.0242056308278605,4
5157,-0.2962760103063541,-0.1834281968938364,-0.1887687298609548,-0.323813895241792,-0.333411405469162,3
2474,-0.0924395413149957,-0.2772007956480439,-0.2924417070759528,-0.3237947729820272,-0.3239242880358026,4
1079,-0.2907683264029618,-0.266926547362413,-0.2723820348269742,-0.323813895241792,-0.333411405469162,3
1457756,0.7785055811110602,-0.0636768683753913,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
936784,0.4227892462361921,-0.1380481249478552,-0.2924417070759528,-0.1916597079470679,-0.0927060346369405,1
179,-0.2485316048093946,-0.2887164494136342,-0.2924417070759528,-0.3051173263982358,-0.333411405469162,1
5731,-0.2926906817352893,-0.2887164494136342,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
5042,-0.2939503814796058,-0.2883445969739396,-0.2924417070759528,-0.3116487931068752,-0.3215149957014616,2
2860,-0.2891432097348654,-0.2885592603935026,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
4510,-0.2919525448485114,2.6870950762777284,2.648148986618619,-0.3137051656193464,-0.3250291704128126,0
5495,0.177222200981567,-0.2887164494136342,-0.2924417070759528,0.0507508314659436,0.2331256449083021,1
1932208,-0.0059428085006713,-0.2276851152055317,-0.2924417070759528,-0.323813895241792,-0.2854345090049446,1
2154,-0.2166572996998659,1.2864137153665076,1.2801689307824384,-0.2124404177661598,-0.228008721858048,0
1622,-0.2894543589499883,-0.2887164494136342,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
2112,-0.296387394074565,-0.2885128653963712,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
1361,-0.2918593441575374,-0.2807681623744859,-0.2858288442934135,-0.323813895241792,-0.333411405469162,3
4500,-0.0553011194241156,2.0736702641010285,2.0911076734005976,1.1823857917843403,0.9703461767749214,0
3148,0.2592520903027871,-0.285198046720732,-0.2924417070759528,-0.3237391713344034,-0.2824887547810123,4
581,-0.2780839905724129,-0.2887164494136342,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
576372,0.70392648093064,-0.0792694652023339,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
5105,-0.2769835169552668,-0.2687275284424749,-0.2770077245339818,-0.323813895241792,-0.333411405469162,3
4751,-0.0029906915182302,-0.2855376996474922,-0.2924417070759528,0.0614615357095567,0.0541121421032778,4
576358,8.017320564087775,1.4497756037157177,-0.2924417070759528,-0.323813895241792,-0.333411405469162,4
2843,-0.2876025831032561,-0.2873239070370496,-0.2924417070759528,-0.323813895241792,-0.333411405469162,3
4986,0.3093163616839825,0.3063330909529539,0.420710835285693,1.6768794538483216,1.4177715271317617,0
6007,2.344509131350857,-0.2887164494136342,-0.2924417070759528,0.2795261935416138,0.5420036938444223,4
1404,0.5141591431110941,-0.2814989112778105,-0.2924417070759528,-0.323813895241792,-0.171811898208614,4
4622,-0.2912120067356868,-0.2699522074872744,-0.2752790184635726,-0.323813895241792,-0.333411405469162,3
